date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-09-07,17:31:10.229,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,2.00,113.14,5.90,0.61,69.02,0.00,10.28,58,0,2334278,29,0,-0.36,0.00,,
2025-09-07,17:31:10.451,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,3.20,113.16,3.40,0.35,39.61,0.00,10.37,58,0,2334278,29,0,-0.19,0.00,,
2025-09-07,17:31:10.650,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,4.30,113.17,1.20,0.11,12.45,0.00,9.41,58,1,2334279,29,0,-0.03,0.00,,
2025-09-07,17:31:10.820,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,5.00,113.18,0.80,0.05,5.66,0.00,6.49,58,1,2334279,29,0,0.10,0.00,,
2025-09-07,17:31:11.049,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,5.10,113.20,1.00,0.09,10.19,0.00,8.58,58,1,2334279,29,0,0.03,0.00,,
2025-09-07,17:31:11.211,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,5.20,113.20,1.90,0.17,19.24,0.00,9.16,58,2,2334280,29,0,0.02,0.00,,
2025-09-07,17:31:11.416,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,5.20,113.20,0.40,0.03,3.40,0.00,8.17,58,2,2334280,29,0,0.06,0.00,,
2025-09-07,17:31:11.612,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,5.10,113.19,0.50,0.04,4.53,0.00,7.56,58,2,2334280,29,0,0.02,0.00,,
2025-09-07,17:31:11.811,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,5.00,113.21,0.10,0.01,1.13,0.00,6.32,58,2,2334280,29,0,0.00,0.00,,
2025-09-07,17:31:12.022,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,4.60,113.21,2.80,0.08,9.06,0.00,2.82,58,3,2334281,29,0,0.09,0.00,,
2025-09-07,17:31:12.221,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,4.10,113.21,7.10,0.01,1.13,0.00,0.09,58,3,2334281,29,0,0.29,0.00,,
2025-09-07,17:31:12.474,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,3.40,113.22,2.70,0.02,2.26,0.00,0.65,58,3,2334281,29,0,0.09,0.00,,
2025-09-07,17:31:12.629,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,2.50,113.21,0.00,0.00,0.00,0.00,0.85,58,3,2334281,29,0,-0.04,0.00,,
2025-09-07,17:31:12.825,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,1.50,113.20,0.60,0.00,0.00,0.00,0.10,58,3,2334281,29,0,0.00,0.00,,
2025-09-07,17:31:13.091,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,1.00,113.20,0.20,0.00,0.00,0.00,0.36,58,3,2334281,29,0,-0.02,0.00,,
2025-09-07,17:31:13.253,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,0.70,113.22,0.00,0.00,0.00,0.00,0.06,58,3,2334281,29,0,0.00,0.00,,
2025-09-07,17:31:13.429,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,0.30,113.21,0.50,0.00,0.00,0.00,0.38,58,3,2334281,29,0,0.03,0.00,,
2025-09-07,17:31:13.631,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,0.10,113.22,1.60,0.02,2.26,0.00,1.46,58,3,2334281,29,0,0.09,0.00,,
2025-09-07,17:31:13.830,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,0.00,113.22,2.40,0.05,5.66,0.00,1.94,58,3,2334281,29,0,0.13,0.00,,
2025-09-07,17:31:14.032,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,0.00,113.24,0.60,0.00,0.00,0.00,0.00,58,3,2334281,29,0,-0.15,0.00,,
2025-09-07,17:31:14.248,53.259307,50.2386552,0.0,167.3000030517578,0.0,0,0.10,113.26,0.00,0.00,0.00,0.00,0.00,58,3,2334281,29,0,2.00,0.00,,
