date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-07-03,18:08:01.645,53.1168686,49.9711643,0.0,0.0,0.0,0,9.10,115.36,29.80,6.26,722.15,0.00,21.01,67,8,1443518,29,0,-1.53,0.00,,
2025-07-03,18:08:01.900,53.1168686,49.9711643,0.0,0.0,0.0,0,9.90,115.33,19.40,4.14,477.47,0.00,21.36,67,9,1443519,29,0,-1.05,0.00,,
2025-07-03,18:08:02.085,53.1168686,49.9711643,0.0,0.0,0.0,0,11.00,115.66,9.40,1.27,146.89,0.00,13.50,68,9,1443519,29,0,0.34,0.00,,
2025-07-03,18:08:02.273,53.1168686,49.9711643,0.0,0.0,0.0,0,11.70,115.95,0.10,0.02,2.32,0.00,15.92,69,10,1443520,29,0,0.08,0.00,,
2025-07-03,18:08:02.519,53.1168686,49.9711643,0.0,0.0,0.0,0,11.60,115.92,8.60,1.54,178.52,0.00,17.96,69,11,1443521,29,0,-0.39,0.00,,
2025-07-03,18:08:02.682,53.1168686,49.9711643,0.0,0.0,0.0,0,11.30,115.92,0.30,0.05,5.80,0.00,16.86,69,11,1443521,29,0,-0.02,0.00,,
2025-07-03,18:08:02.872,53.1168686,49.9711643,0.0,0.0,0.0,0,11.30,116.05,0.10,0.02,2.32,0.00,15.41,70,12,1443522,29,0,0.15,0.00,,
2025-07-03,18:08:03.073,53.1168686,49.9711643,0.0,0.0,0.0,0,11.10,116.01,2.30,0.38,44.08,0.00,16.40,70,13,1443523,29,0,-0.06,0.00,,
2025-07-03,18:08:03.279,53.1168686,49.9711643,0.0,0.0,0.0,0,10.90,116.10,17.70,1.69,196.21,0.00,9.56,70,13,1443523,29,0,0.83,0.00,,
2025-07-03,18:08:03.465,53.1168686,49.9711643,0.0,0.0,0.0,0,10.50,116.15,2.50,0.26,30.20,0.00,10.21,70,14,1443524,29,0,0.28,0.00,,
2025-07-03,18:08:03.717,53.1168686,49.9711643,0.0,0.0,0.0,0,9.90,116.12,3.70,0.35,40.64,0.00,9.53,70,14,1443524,29,0,0.20,0.00,,
2025-07-03,18:08:03.891,53.1168686,49.9711643,0.0,0.0,0.0,0,9.40,116.09,0.60,0.08,9.29,0.00,12.58,70,15,1443525,29,0,0.01,0.00,,
2025-07-03,18:08:04.094,53.1168686,49.9711643,0.0,0.0,0.0,0,9.00,116.05,5.20,0.70,81.23,0.00,13.54,70,15,1443525,29,0,-0.19,0.00,,
2025-07-03,18:08:04.269,53.1168686,49.9711643,0.0,0.0,0.0,0,8.60,115.94,9.30,1.34,155.36,0.00,14.37,69,16,1443526,29,0,-0.49,0.00,,
2025-07-03,18:08:04.521,53.1168686,49.9711643,0.0,0.0,0.0,0,8.50,116.03,2.60,0.24,27.85,0.00,9.08,70,16,1443526,29,0,0.24,0.00,,
2025-07-03,18:08:04.704,53.1168686,49.9711643,0.0,0.0,0.0,0,8.20,115.92,16.80,2.54,294.44,0.00,15.09,69,16,1443526,29,0,-0.80,0.00,,
2025-07-03,18:08:04.892,53.1168686,49.9711643,0.0,0.0,0.0,0,8.20,115.85,8.70,1.30,150.61,0.00,14.93,69,17,1443527,29,0,-0.45,0.00,,
2025-07-03,18:08:05.090,53.1168686,49.9711643,0.0,0.0,0.0,0,8.40,115.95,0.60,0.07,8.12,0.00,11.00,69,17,1443527,29,0,0.07,0.00,,
2025-07-03,18:08:05.288,53.1168686,49.9711643,0.0,0.0,0.0,0,8.60,116.01,2.00,0.18,20.88,0.00,9.16,70,18,1443528,29,0,0.11,0.00,,
2025-07-03,18:08:05.492,53.1168686,49.9711643,0.0,0.0,0.0,0,8.50,116.01,5.50,0.74,85.85,0.00,13.52,70,18,1443528,29,0,-0.19,0.00,,
2025-07-03,18:08:05.698,53.1168686,49.9711643,0.0,0.0,0.0,0,8.30,115.93,9.80,1.45,168.10,0.00,14.76,69,19,1443529,29,0,-0.48,0.00,,
2025-07-03,18:08:05.895,53.1168686,49.9711643,0.0,0.0,0.0,0,8.30,115.96,0.00,0.00,0.00,0.00,11.16,69,19,1443529,29,0,0.03,0.00,,
2025-07-03,18:08:06.102,53.1168686,49.9711643,0.0,0.0,0.0,0,8.40,116.02,2.90,0.26,30.17,0.00,9.00,70,20,1443530,29,0,0.17,0.00,,
2025-07-03,18:08:06.333,53.1168686,49.9711643,0.0,0.0,0.0,0,8.50,116.05,0.20,0.02,2.32,0.00,11.81,70,20,1443530,29,0,0.05,0.00,,
2025-07-03,18:08:06.512,53.1168686,49.9711643,0.0,0.0,0.0,0,8.20,116.00,5.60,0.71,82.36,0.00,12.76,70,21,1443531,29,0,-0.25,0.00,,
2025-07-03,18:08:06.685,53.1168686,49.9711643,0.0,0.0,0.0,0,7.70,116.00,1.10,0.13,15.08,0.00,11.40,70,21,1443531,29,0,-0.02,0.00,,
2025-07-03,18:08:06.932,53.1168686,49.9711643,0.0,0.0,0.0,0,7.50,116.04,5.60,0.38,44.10,0.00,6.85,70,21,1443531,29,0,0.29,0.00,,
2025-07-03,18:08:07.112,53.1168686,49.9711643,0.0,0.0,0.0,0,7.30,116.04,9.30,1.20,139.25,0.00,12.89,70,22,1443532,29,0,-0.33,0.00,,
2025-07-03,18:08:07.313,53.1168686,49.9711643,0.0,0.0,0.0,0,7.30,115.96,1.00,0.12,13.92,0.00,12.44,69,22,1443532,29,0,-0.10,0.00,,
2025-07-03,18:08:07.501,53.1168686,49.9711643,0.0,0.0,0.0,0,7.70,116.07,18.60,0.97,112.59,0.00,5.22,70,23,1443533,29,0,0.93,0.00,,
2025-07-03,18:08:07.711,53.1168686,49.9711643,0.0,0.0,0.0,0,7.60,116.15,21.60,0.73,84.79,0.00,3.38,70,23,1443533,29,0,1.18,0.00,,
2025-07-03,18:08:07.908,53.1168686,49.9711643,0.0,0.0,0.0,0,6.90,116.17,26.40,0.25,29.04,0.00,0.96,70,23,1443533,29,0,1.40,0.00,,
