date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-07-25,20:15:20.522,53.2914243,50.312869,0.0,72.5,0.0,0,14.10,120.16,18.10,4.09,491.45,0.00,22.58,87,1,1762623,47,0,-1.01,0.00,,
2025-07-25,20:15:20.594,53.2914243,50.312869,0.0,72.5,0.0,0,14.30,120.19,21.10,4.82,579.32,0.00,22.84,87,2,1762624,47,0,-1.03,0.00,,
2025-07-25,20:15:20.743,53.2914243,50.312869,0.0,72.5,0.0,0,14.10,120.24,15.50,3.49,419.64,0.00,22.54,87,3,1762625,47,0,-0.87,0.00,,
2025-07-25,20:15:20.940,53.2914243,50.312869,0.0,72.5,0.0,0,14.50,120.35,7.10,1.52,182.93,0.00,21.45,87,3,1762625,47,0,-0.44,0.00,,
2025-07-25,20:15:21.137,53.2914243,50.312869,0.0,72.5,0.0,0,14.70,120.45,5.90,1.24,149.36,0.00,21.04,88,4,1762626,47,0,-0.37,0.00,,
2025-07-25,20:15:21.377,53.2914243,50.312869,0.0,72.5,0.0,0,14.90,120.51,9.40,2.01,242.23,0.00,21.40,88,5,1762627,47,0,-0.40,0.00,,
2025-07-25,20:15:21.572,53.2914243,50.312869,0.0,72.5,0.0,0,14.70,120.52,11.70,2.62,315.76,0.00,22.38,88,6,1762628,47,0,-0.54,0.00,,
2025-07-25,20:15:21.767,53.2914243,50.312869,0.0,72.5,0.0,0,14.80,120.44,12.60,2.87,345.66,0.00,22.78,88,7,1762629,47,0,-0.68,0.00,,
2025-07-25,20:15:22.015,53.2914243,50.312869,0.0,72.5,0.0,0,14.90,120.40,14.90,3.39,408.16,0.00,22.73,88,8,1762630,47,0,-0.75,0.00,,
2025-07-25,20:15:22.219,53.2914243,50.312869,0.0,72.5,0.0,0,15.00,120.42,11.90,2.78,334.77,0.00,23.40,88,8,1762630,47,0,-0.58,0.00,,
2025-07-25,20:15:22.449,53.2914243,50.312869,0.0,72.5,0.0,0,15.20,120.43,7.20,1.65,198.71,0.00,22.97,88,9,1762631,47,0,-0.43,0.00,,
2025-07-25,20:15:22.540,53.2914243,50.312869,0.0,72.5,0.0,0,15.60,120.48,10.40,2.41,290.36,0.00,23.17,88,10,1762632,47,0,-0.51,0.00,,
2025-07-25,20:15:22.786,53.2914243,50.312869,0.0,72.5,0.0,0,15.80,120.52,7.90,1.81,218.14,0.00,22.92,88,11,1762633,47,0,-0.36,0.00,,
2025-07-25,20:15:23.230,53.2914243,50.312869,0.0,72.5,0.0,0,15.90,120.40,17.90,4.59,552.64,0.00,25.65,88,13,1762635,47,0,-0.82,0.00,,
2025-07-25,20:15:23.230,53.2914243,50.312869,0.0,72.5,0.0,0,15.90,120.40,17.90,4.59,552.64,0.00,25.65,88,13,1762635,47,0,-0.82,0.00,,
2025-07-25,20:15:23.357,53.2914243,50.312869,0.0,72.5,0.0,0,16.20,120.38,8.10,1.93,232.33,0.00,23.82,88,14,1762636,47,0,-0.48,0.00,,
2025-07-25,20:15:23.563,53.2914243,50.312869,0.0,72.5,0.0,0,16.40,120.45,15.20,3.70,445.67,0.00,24.32,88,15,1762637,47,0,-0.70,0.00,,
2025-07-25,20:15:23.759,53.2914243,50.312869,0.0,72.5,0.0,0,16.30,120.35,15.50,3.74,450.11,0.00,24.10,87,16,1762638,47,0,-0.84,0.00,,
2025-07-25,20:15:23.954,53.2914243,50.312869,0.0,72.5,0.0,0,16.20,120.37,14.70,3.78,455.00,0.00,25.69,88,17,1762639,47,0,-0.65,0.00,,
2025-07-25,20:15:24.164,53.2914243,50.312869,0.0,72.5,0.0,0,16.40,120.12,14.90,3.85,462.46,0.00,25.82,87,17,1762639,47,0,-1.10,0.00,,
2025-07-25,20:15:24.366,53.2914243,50.312869,0.0,72.5,0.0,0,16.80,120.30,9.50,2.37,285.11,0.00,24.93,87,19,1762641,47,0,-0.53,0.00,,
2025-07-25,20:15:24.560,53.2914243,50.312869,0.0,72.5,0.0,0,17.00,120.34,6.30,1.56,187.73,0.00,24.70,87,20,1762642,47,0,-0.42,0.00,,
2025-07-25,20:15:24.765,53.2914243,50.312869,0.0,72.5,0.0,0,17.10,120.33,18.30,4.82,579.99,0.00,26.36,87,20,1762642,47,0,-0.91,0.00,,
2025-07-25,20:15:24.964,53.2914243,50.312869,0.0,72.5,0.0,0,17.10,120.39,9.80,2.52,303.38,0.00,25.72,88,21,1762643,47,0,-0.49,0.00,,
2025-07-25,20:15:25.181,53.2914243,50.312869,0.0,72.5,0.0,0,17.40,120.30,24.20,6.85,824.06,0.00,28.32,87,22,1762644,47,0,-1.06,0.00,,
2025-07-25,20:15:25.406,53.2914243,50.312869,0.0,72.5,0.0,0,17.50,120.26,10.50,2.76,331.92,0.00,26.26,87,23,1762645,47,0,-0.51,0.00,,
2025-07-25,20:15:25.590,53.2914243,50.312869,0.0,72.5,0.0,0,17.90,120.37,5.90,1.50,180.56,0.00,25.42,88,24,1762646,47,0,-0.36,0.00,,
2025-07-25,20:15:25.827,53.2914243,50.312869,0.0,72.5,0.0,0,17.80,120.44,7.30,1.95,234.86,0.00,26.72,88,25,1762647,47,0,-0.37,0.00,,
2025-07-25,20:15:25.994,53.29118658,50.31244219,13.859999656677246,65.16937255859375,250.0,39,18.00,120.59,0.10,0.02,2.41,0.00,23.82,88,26,1762648,47,0,-0.03,0.00,,
2025-07-25,20:15:26.191,53.29118658,50.31244219,13.859999656677246,65.16937255859375,250.0,39,18.10,120.57,8.90,2.26,272.49,0.00,25.42,88,27,1762649,47,0,-0.46,0.00,,
2025-07-25,20:15:26.374,53.29118658,50.31244219,13.859999656677246,65.16937255859375,250.0,39,17.90,120.53,7.50,1.84,221.78,0.00,24.56,88,28,1762650,47,0,-0.41,0.00,,
2025-07-25,20:15:26.580,53.29118658,50.31244219,13.859999656677246,65.16937255859375,250.0,39,17.80,120.48,10.40,2.59,312.04,0.00,24.86,88,29,1762651,47,0,-0.57,0.00,,
2025-07-25,20:15:26.804,53.29118658,50.31244219,13.859999656677246,65.16937255859375,250.0,39,17.50,120.46,9.60,2.40,289.10,0.00,25.04,88,30,1762652,47,0,-0.51,0.00,,
2025-07-25,20:15:26.996,53.29121379,50.31246463,11.664000034332275,61.0477294921875,250.1,42,17.40,120.52,5.40,1.36,163.91,0.00,25.25,88,31,1762653,47,0,-0.31,0.00,,
2025-07-25,20:15:27.223,53.29121379,50.31246463,11.664000034332275,61.0477294921875,250.1,42,17.50,120.57,0.30,0.07,8.44,0.00,21.85,88,32,1762654,47,0,-0.13,0.00,,
2025-07-25,20:15:27.415,53.29121379,50.31246463,11.664000034332275,61.0477294921875,250.1,42,17.40,120.62,4.70,1.16,139.92,0.00,24.74,89,33,1762655,47,0,-0.25,0.00,,
2025-07-25,20:15:27.599,53.29121379,50.31246463,11.664000034332275,61.0477294921875,250.1,42,17.30,120.48,13.00,3.31,398.79,0.00,25.48,88,34,1762656,47,0,-0.57,0.00,,
2025-07-25,20:15:27.792,53.29121379,50.31246463,11.664000034332275,61.0477294921875,250.1,42,17.00,120.48,8.00,2.02,243.37,0.00,25.29,88,35,1762657,47,0,-0.41,0.00,,
2025-07-25,20:15:27.982,53.29119044,50.31231026,15.228000068664551,74.947021484375,255.5,53,17.10,120.47,11.50,2.98,359.00,0.00,25.93,88,36,1762658,47,0,-0.52,0.00,,
2025-07-25,20:15:28.203,53.29119044,50.31231026,15.228000068664551,74.947021484375,255.5,53,17.10,120.50,3.00,0.73,87.97,0.00,24.41,88,37,1762659,47,0,-0.17,0.00,,
2025-07-25,20:15:28.409,53.29119044,50.31231026,15.228000068664551,74.947021484375,255.5,53,17.40,120.61,5.30,1.31,158.00,0.00,24.80,89,38,1762660,47,0,-0.17,0.00,,
2025-07-25,20:15:28.576,53.29119044,50.31231026,15.228000068664551,74.947021484375,255.5,53,17.30,120.67,0.40,0.09,10.86,0.00,21.78,89,39,1762661,47,0,-0.03,0.00,,
2025-07-25,20:15:28.816,53.29119044,50.31231026,15.228000068664551,74.947021484375,255.5,53,17.20,120.63,9.10,2.27,273.83,0.00,24.96,89,40,1762662,47,0,-0.45,0.00,,
2025-07-25,20:15:28.993,53.29123078,50.31236068,13.751999759674073,90.58648681640625,254.2,58,17.20,120.69,5.60,1.35,162.93,0.00,24.02,89,41,1762663,47,0,-0.18,0.00,,
2025-07-25,20:15:29.245,53.29123078,50.31236068,13.751999759674073,90.58648681640625,254.2,58,17.20,120.68,1.00,0.22,26.55,0.00,22.38,89,42,1762664,47,0,-0.12,0.00,,
2025-07-25,20:15:29.387,53.29123078,50.31236068,13.751999759674073,90.58648681640625,254.2,58,16.70,120.61,9.00,2.18,262.93,0.00,24.18,89,43,1762665,47,0,-0.48,0.00,,
2025-07-25,20:15:29.625,53.29123078,50.31236068,13.751999759674073,90.58648681640625,254.2,58,16.40,120.73,6.30,1.21,146.08,0.00,19.28,89,44,1762666,47,0,0.31,0.00,,
2025-07-25,20:15:29.803,53.29123078,50.31236068,13.751999759674073,90.58648681640625,254.2,58,16.50,120.82,4.40,0.79,95.45,0.00,17.96,89,45,1762667,47,0,0.20,0.00,,
2025-07-25,20:15:29.988,53.29113463,50.31222106,11.087999725341797,84.00006103515625,211.7,73,16.30,120.92,7.30,1.20,145.10,0.00,16.41,90,45,1762667,47,0,0.48,0.00,,
2025-07-25,20:15:30.229,53.29113463,50.31222106,11.087999725341797,84.00006103515625,211.7,73,15.70,120.83,2.80,0.56,67.66,0.00,20.09,89,46,1762668,47,0,-0.19,0.00,,
2025-07-25,20:15:30.404,53.29113463,50.31222106,11.087999725341797,84.00006103515625,211.7,73,15.10,120.83,2.10,0.34,41.08,0.00,16.28,89,47,1762669,47,0,0.12,0.00,,
2025-07-25,20:15:30.604,53.29113463,50.31222106,11.087999725341797,84.00006103515625,211.7,73,14.60,120.87,4.60,0.76,91.86,0.00,16.46,90,48,1762670,47,0,0.20,0.00,,
2025-07-25,20:15:30.806,53.29113463,50.31222106,11.087999725341797,84.00006103515625,211.7,73,14.30,120.83,1.30,0.21,25.37,0.00,15.89,89,49,1762671,47,0,0.04,0.00,,
2025-07-25,20:15:31.003,53.29110522,50.31221175,5.507999897003174,60.29608154296875,274.3,76,14.10,120.73,9.50,1.90,229.39,0.00,20.00,89,49,1762671,47,0,-0.51,0.00,,
2025-07-25,20:15:31.267,53.29110522,50.31221175,5.507999897003174,60.29608154296875,274.3,76,13.50,120.76,4.30,0.64,77.29,0.00,14.81,89,50,1762672,47,0,0.14,0.00,,
2025-07-25,20:15:31.414,53.29110307,50.312146,8.243999862670899,71.1717529296875,280.1,80,13.20,120.79,3.50,0.63,76.10,0.00,18.09,89,51,1762673,47,0,-0.15,0.00,,
2025-07-25,20:15:31.630,53.29110307,50.312146,8.243999862670899,71.1717529296875,280.1,80,13.00,120.82,3.10,0.55,66.45,0.00,17.69,89,51,1762673,47,0,-0.09,0.00,,
2025-07-25,20:15:31.809,53.29110307,50.312146,8.243999862670899,71.1717529296875,280.1,80,13.00,120.76,6.10,1.04,125.59,0.00,17.10,89,52,1762674,47,0,-0.31,0.00,,
