date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-06-23,07:46:24.872,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,8.30,114.11,1.80,0.22,25.10,0.00,12.12,62,4,1231986,41,0,0.27,0.00,,
2025-06-23,07:46:25.081,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,8.70,114.08,9.00,1.36,155.15,0.00,15.12,62,4,1231986,41,0,-0.31,0.00,,
2025-06-23,07:46:25.299,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,8.70,114.04,3.80,0.55,62.72,0.00,14.57,61,5,1231987,41,0,-0.30,0.00,,
2025-06-23,07:46:25.497,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,8.70,113.94,20.50,3.47,395.37,0.00,16.92,61,5,1231987,41,0,-1.04,0.00,,
2025-06-23,07:46:25.713,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,8.90,113.73,20.50,3.82,434.45,0.00,18.62,60,6,1231988,41,0,-1.19,0.00,,
2025-06-23,07:46:25.891,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,9.30,113.73,9.20,1.65,187.65,0.00,17.98,60,6,1231988,41,0,-0.58,0.00,,
2025-06-23,07:46:26.125,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,9.90,113.98,1.60,0.25,28.50,0.00,15.32,61,7,1231989,41,0,0.15,0.00,,
2025-06-23,07:46:26.313,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,10.30,113.90,14.00,2.48,282.47,0.00,17.70,61,7,1231989,41,0,-0.72,0.00,,
2025-06-23,07:46:26.505,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,10.40,113.89,8.20,1.43,162.86,0.00,17.38,61,8,1231990,41,0,-0.45,0.00,,
2025-06-23,07:46:26.700,53.28912116,50.30863694,14.724000549316406,86.37176513671875,248.6,0,10.40,113.94,9.80,1.67,190.28,0.00,17.02,61,9,1231991,41,0,-0.47,0.00,,
2025-06-23,07:46:26.951,53.26122638,50.23927181,0.0,155.3695068359375,0.0,5572,10.40,113.93,11.50,1.94,221.02,0.00,16.85,61,9,1231991,41,0,-0.56,0.00,,
2025-06-23,07:46:27.105,53.26122638,50.23927181,0.0,155.3695068359375,0.0,5572,10.30,113.89,13.10,2.31,263.09,0.00,17.61,61,10,1231992,41,0,-0.65,0.00,,
2025-06-23,07:46:27.347,53.26122638,50.23927181,0.0,155.3695068359375,0.0,5572,10.20,113.82,18.60,3.51,399.51,0.00,18.86,60,10,1231992,41,0,-0.89,0.00,,
2025-06-23,07:46:27.492,53.26122638,50.23927181,0.0,155.3695068359375,0.0,5572,10.30,113.70,20.70,4.30,488.91,0.00,20.78,60,11,1231993,41,0,-1.05,0.00,,
2025-06-23,07:46:27.726,53.26122638,50.23927181,0.0,155.3695068359375,0.0,5572,10.60,113.53,27.10,5.91,670.96,0.00,21.82,59,12,1231994,41,0,-1.35,0.00,,
2025-06-23,07:46:27.903,53.26121399,50.23923236,9.792000102996827,153.50457763671875,216.4,5575,11.30,113.38,24.80,5.86,664.41,0.00,23.62,59,12,1231994,41,0,-1.31,0.00,,
2025-06-23,07:46:28.171,53.26121399,50.23923236,9.792000102996827,153.50457763671875,216.4,5575,12.20,113.43,53.80,16.28,1846.64,0.00,30.26,59,13,1231995,41,0,-1.70,0.00,,
2025-06-23,07:46:28.319,53.26121399,50.23923236,9.792000102996827,153.50457763671875,216.4,5575,12.50,113.45,18.10,3.29,373.25,0.00,18.16,59,14,1231996,41,0,-0.78,0.00,,
2025-06-23,07:46:28.506,53.26121399,50.23923236,9.792000102996827,153.50457763671875,216.4,5575,12.40,112.83,58.70,16.44,1854.93,0.00,28.01,56,15,1231997,41,0,-3.10,0.00,,
2025-06-23,07:46:28.711,53.26121399,50.23923236,9.792000102996827,153.50457763671875,216.4,5575,12.70,112.74,33.70,9.05,1020.30,0.00,26.84,56,15,1231997,41,0,-1.71,0.00,,
2025-06-23,07:46:28.973,53.26119189,50.23916452,11.340000343322755,161.9024658203125,220.7,5580,13.40,112.77,31.60,8.66,976.59,0.00,27.40,56,16,1231998,41,0,-1.74,0.00,,
2025-06-23,07:46:29.123,53.26119189,50.23916452,11.340000343322755,161.9024658203125,220.7,5580,14.20,113.19,5.50,1.23,139.22,0.00,22.30,58,17,1231999,41,0,-0.39,0.00,,
2025-06-23,07:46:29.322,53.26119189,50.23916452,11.340000343322755,161.9024658203125,220.7,5580,14.60,113.40,23.60,5.79,656.59,0.00,24.53,59,18,1232000,41,0,-1.07,0.00,,
2025-06-23,07:46:29.546,53.26119189,50.23916452,11.340000343322755,161.9024658203125,220.7,5580,14.50,113.16,25.90,7.13,806.83,0.00,27.52,58,19,1232001,41,0,-1.42,0.00,,
2025-06-23,07:46:29.772,53.26118741,50.23912616,14.903999519348146,159.88372802734375,227.7,5583,14.90,113.53,1.60,0.37,42.01,0.00,23.13,59,20,1232002,41,0,-0.08,0.00,,
2025-06-23,07:46:29.975,53.26118741,50.23912616,14.903999519348146,159.88372802734375,227.7,5583,15.30,113.59,13.20,3.30,374.85,0.00,25.00,60,20,1232002,41,0,-0.69,0.00,,
2025-06-23,07:46:30.119,53.26118741,50.23912616,14.903999519348146,159.88372802734375,227.7,5583,15.40,113.65,9.90,2.40,272.76,0.00,24.26,60,21,1232003,41,0,-0.48,0.00,,
2025-06-23,07:46:30.344,53.26118741,50.23912616,14.903999519348146,159.88372802734375,227.7,5583,15.50,113.58,17.50,4.57,519.06,0.00,26.14,60,22,1232004,41,0,-0.84,0.00,,
2025-06-23,07:46:30.517,53.26118741,50.23912616,14.903999519348146,159.88372802734375,227.7,5583,15.80,113.36,24.90,7.04,798.05,0.00,28.29,59,23,1232005,41,0,-1.27,0.00,,
2025-06-23,07:46:30.751,53.26118741,50.23912616,14.903999519348146,159.88372802734375,227.7,5583,16.20,113.19,24.90,7.38,835.34,0.00,29.65,58,24,1232006,41,0,-1.24,0.00,,
2025-06-23,07:46:30.949,53.26117091,50.23906928,15.119999313354493,157.19580078125,225.1,5587,16.80,113.10,25.10,7.66,866.35,0.00,30.53,58,25,1232007,41,0,-1.24,0.00,,
2025-06-23,07:46:31.141,53.26117091,50.23906928,15.119999313354493,157.19580078125,225.1,5587,17.60,112.97,26.30,8.38,946.69,0.00,31.86,57,26,1232008,41,0,-1.36,0.00,,
2025-06-23,07:46:31.332,53.26117091,50.23906928,15.119999313354493,157.19580078125,225.1,5587,18.30,112.83,30.70,10.19,1149.74,0.00,33.18,56,27,1232009,41,0,-1.51,0.00,,
2025-06-23,07:46:31.590,53.26117091,50.23906928,15.119999313354493,157.19580078125,225.1,5587,19.00,112.62,23.80,8.15,917.85,0.00,34.24,56,28,1232010,41,0,-1.35,0.00,,
2025-06-23,07:46:31.731,53.26117091,50.23906928,15.119999313354493,157.19580078125,225.1,5587,19.90,112.84,19.80,6.71,757.16,0.00,33.89,56,30,1232012,41,0,-1.02,0.00,,
2025-06-23,07:46:31.959,53.26113038,50.23896396,18.252000617980958,156.78997802734375,231.9,5596,20.70,112.85,23.40,8.31,937.78,0.00,35.53,56,31,1232013,41,0,-1.21,0.00,,
2025-06-23,07:46:32.165,53.26113038,50.23896396,18.252000617980958,156.78997802734375,231.9,5596,21.30,113.08,7.60,2.55,288.35,0.00,33.56,57,32,1232014,41,0,-0.46,0.00,,
2025-06-23,07:46:32.407,53.26113038,50.23896396,18.252000617980958,156.78997802734375,231.9,5596,21.90,113.51,1.70,0.55,62.43,0.00,32.18,59,33,1232015,41,0,-0.08,0.00,,
2025-06-23,07:46:32.575,53.26113038,50.23896396,18.252000617980958,156.78997802734375,231.9,5596,22.10,113.76,0.40,0.12,13.65,0.00,29.02,60,35,1232017,41,0,-0.01,0.00,,
2025-06-23,07:46:32.716,53.26113038,50.23896396,18.252000617980958,156.78997802734375,231.9,5596,21.90,113.82,2.30,0.71,80.81,0.00,30.84,60,36,1232018,41,0,-0.11,0.00,,
2025-06-23,07:46:32.961,53.2610964,50.23886761,22.463999176025393,158.65814208984375,232.1,5603,21.60,113.90,0.10,0.03,3.42,0.00,27.82,61,37,1232019,41,0,0.03,0.00,,
2025-06-23,07:46:33.183,53.2610964,50.23886761,22.463999176025393,158.65814208984375,232.1,5603,21.20,113.89,3.50,1.04,118.45,0.00,29.84,61,38,1232020,41,0,-0.17,0.00,,
2025-06-23,07:46:33.345,53.2610964,50.23886761,22.463999176025393,158.65814208984375,232.1,5603,20.80,113.78,7.40,2.30,261.69,0.00,31.02,60,39,1232021,41,0,-0.35,0.00,,
