date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-06-25,18:17:50.663,53.1168686,49.9711643,0.0,0.0,0.0,0,8.90,113.41,5.20,0.93,105.47,0.00,17.80,59,5,1261250,36,0,-0.30,0.00,,
2025-06-25,18:17:50.935,53.1168686,49.9711643,0.0,0.0,0.0,0,10.10,113.42,29.70,6.13,695.26,0.00,20.65,59,6,1261251,36,0,-1.30,0.00,,
2025-06-25,18:17:51.103,53.1168686,49.9711643,0.0,0.0,0.0,0,10.50,113.31,9.80,2.04,231.15,0.00,20.84,58,6,1261251,36,0,-0.59,0.00,,
2025-06-25,18:17:51.302,53.1168686,49.9711643,0.0,0.0,0.0,0,11.30,113.45,5.10,0.88,99.84,0.00,17.33,59,7,1261252,36,0,-0.33,0.00,,
2025-06-25,18:17:51.471,53.1168686,49.9711643,0.0,0.0,0.0,0,11.50,113.38,18.40,3.64,412.70,0.00,19.78,59,8,1261253,36,0,-1.02,0.00,,
2025-06-25,18:17:51.834,53.1168686,49.9711643,0.0,0.0,0.0,0,11.20,113.14,34.10,8.09,915.30,0.00,23.72,58,8,1261253,36,0,-1.63,0.00,,
2025-06-25,18:17:51.892,53.1168686,49.9711643,0.0,0.0,0.0,0,11.70,112.93,18.50,4.08,460.75,0.00,22.06,57,9,1261254,36,0,-1.13,0.00,,
2025-06-25,18:17:52.071,53.1168686,49.9711643,0.0,0.0,0.0,0,12.40,113.16,15.10,3.49,394.93,0.00,23.14,58,10,1261255,36,0,-0.66,0.00,,
2025-06-25,18:17:52.261,53.1168686,49.9711643,0.0,0.0,0.0,0,13.00,112.97,33.90,8.45,954.60,0.00,24.92,57,11,1261256,36,0,-1.73,0.00,,
2025-06-25,18:17:52.481,53.1168686,49.9711643,0.0,0.0,0.0,0,13.50,113.17,9.80,2.23,252.37,0.00,22.80,58,11,1261256,36,0,-0.47,0.00,,
2025-06-25,18:17:52.675,53.1168686,49.9711643,0.0,0.0,0.0,0,13.90,112.96,36.40,9.85,1112.66,0.00,27.06,57,12,1261257,36,0,-1.80,0.00,,
2025-06-25,18:17:52.869,53.1168686,49.9711643,0.0,0.0,0.0,0,14.30,113.13,3.70,0.85,96.16,0.00,23.10,58,13,1261258,36,0,-0.25,0.00,,
2025-06-25,18:17:53.079,53.1168686,49.9711643,0.0,0.0,0.0,0,14.80,113.40,0.90,0.19,21.55,0.00,20.66,59,14,1261259,36,0,-0.02,0.00,,
2025-06-25,18:17:53.268,53.1168686,49.9711643,0.0,0.0,0.0,0,15.20,113.60,4.30,0.74,84.06,0.00,17.16,60,15,1261260,36,0,0.18,0.00,,
