date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-06-21,22:42:05.880,53.2356182,50.2009752,0.0,0.0,0.0,0,24.10,116.54,3.30,1.13,131.69,0.00,34.29,72,1,1207824,39,0,-0.13,0.00,,
2025-06-21,22:42:05.939,53.2356182,50.2009752,0.0,0.0,0.0,0,23.90,116.53,4.70,1.61,187.61,0.00,34.30,72,3,1207826,39,0,-0.22,0.00,,
2025-06-21,22:42:06.129,53.2356182,50.2009752,0.0,0.0,0.0,0,23.80,116.49,6.10,2.10,244.63,0.00,34.36,72,4,1207827,39,0,-0.28,0.00,,
2025-06-21,22:42:06.340,53.2356182,50.2009752,0.0,0.0,0.0,0,23.90,116.49,4.60,1.58,184.05,0.00,34.29,72,5,1207828,39,0,-0.18,0.00,,
2025-06-21,22:42:06.508,53.2356182,50.2009752,0.0,0.0,0.0,0,23.90,116.55,2.10,0.72,83.92,0.00,34.13,72,7,1207830,39,0,-0.05,0.00,,
2025-06-21,22:42:06.730,53.2356182,50.2009752,0.0,0.0,0.0,0,23.80,116.64,0.20,0.06,7.00,0.00,32.01,72,8,1207831,39,0,0.06,0.00,,
2025-06-21,22:42:06.963,53.2356182,50.2009752,0.0,0.0,0.0,0,23.70,116.78,4.50,1.29,150.65,0.00,28.70,73,9,1207832,39,0,0.25,0.00,,
2025-06-21,22:42:07.153,53.2356182,50.2009752,0.0,0.0,0.0,0,23.50,116.89,6.00,1.66,194.04,0.00,27.65,73,11,1207834,39,0,0.33,0.00,,
2025-06-21,22:42:07.317,53.2356182,50.2009752,0.0,0.0,0.0,0,23.30,116.99,5.80,1.57,183.67,0.00,27.01,74,12,1207835,39,0,0.33,0.00,,
2025-06-21,22:42:07.542,53.2356182,50.2009752,0.0,0.0,0.0,0,22.80,117.03,6.20,1.63,190.76,0.00,26.29,74,13,1207836,39,0,0.35,0.00,,
2025-06-21,22:42:07.804,53.2356182,50.2009752,0.0,0.0,0.0,0,22.30,117.08,5.10,1.32,154.55,0.00,25.89,74,14,1207837,39,0,0.36,0.00,,
2025-06-21,22:42:07.965,53.2356182,50.2009752,0.0,0.0,0.0,0,21.70,117.13,9.20,2.22,260.03,0.00,24.09,74,15,1207838,39,0,0.51,0.00,,
2025-06-21,22:42:08.160,53.2356182,50.2009752,0.0,0.0,0.0,0,21.20,117.22,12.70,2.89,338.77,0.00,22.77,75,16,1207839,39,0,0.66,0.00,,
2025-06-21,22:42:08.361,53.2356182,50.2009752,0.0,0.0,0.0,0,20.50,117.21,7.90,1.75,205.12,0.00,22.18,75,17,1207840,39,0,0.46,0.00,,
2025-06-21,22:42:08.556,53.2356182,50.2009752,0.0,0.0,0.0,0,19.70,117.14,4.90,1.07,125.34,0.00,21.77,74,18,1207841,39,0,0.32,0.00,,
2025-06-21,22:42:08.747,53.2356182,50.2009752,0.0,0.0,0.0,0,19.10,117.07,4.00,0.85,99.51,0.00,21.13,74,19,1207842,39,0,0.24,0.00,,
2025-06-21,22:42:08.934,53.2356182,50.2009752,0.0,0.0,0.0,0,18.40,117.01,1.20,0.27,31.59,0.00,22.41,74,20,1207843,39,0,0.12,0.00,,
