date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-07-27,14:52:19.527,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.30,118.09,11.70,2.07,244.45,0.00,17.73,78,1,1822658,43,0,-0.65,0.00,,
2025-07-27,14:52:19.597,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.30,118.10,13.10,2.32,273.99,0.00,17.72,78,1,1822658,42,0,-0.62,0.00,,
2025-07-27,14:52:19.814,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.30,118.10,13.10,2.35,277.54,0.00,17.97,78,2,1822659,43,0,-0.61,0.00,,
2025-07-27,14:52:19.990,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.30,118.10,10.90,1.88,222.03,0.00,17.29,78,3,1822660,43,0,-0.57,0.00,,
2025-07-27,14:52:20.203,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.10,118.14,12.80,2.18,257.55,0.00,17.06,78,3,1822660,43,0,-0.58,0.00,,
2025-07-27,14:52:20.480,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,10.90,118.03,18.90,3.55,419.01,0.00,18.76,78,4,1822661,43,0,-0.94,0.00,,
2025-07-27,14:52:20.601,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.00,118.02,14.90,2.71,319.83,0.00,18.18,78,4,1822661,43,0,-0.76,0.00,,
2025-07-27,14:52:20.834,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,10.90,117.98,23.70,4.46,526.19,0.00,18.80,78,5,1822662,43,0,-1.14,0.00,,
2025-07-27,14:52:21.015,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.00,117.93,17.90,3.35,395.07,0.00,18.70,77,6,1822663,43,0,-0.95,0.00,,
2025-07-27,14:52:21.212,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.30,117.97,9.80,1.77,208.81,0.00,18.05,78,6,1822663,43,0,-0.55,0.00,,
2025-07-27,14:52:21.446,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.30,118.03,11.50,2.04,240.78,0.00,17.78,78,7,1822664,43,0,-0.63,0.00,,
2025-07-27,14:52:21.631,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.30,118.11,10.00,1.71,201.97,0.00,17.13,78,8,1822665,43,0,-0.48,0.00,,
2025-07-27,14:52:21.861,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.10,118.05,17.30,3.15,371.86,0.00,18.18,78,8,1822665,43,0,-0.88,0.00,,
2025-07-27,14:52:22.008,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.10,118.01,16.20,2.98,351.67,0.00,18.38,78,9,1822666,43,0,-0.82,0.00,,
2025-07-27,14:52:22.246,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.00,118.00,19.10,3.58,422.44,0.00,18.74,78,10,1822667,43,0,-0.86,0.00,,
2025-07-27,14:52:22.435,53.29933686,50.36730476,45.36000137329102,155.44207763671875,101.8,0,11.00,117.98,17.30,3.25,383.44,0.00,18.80,78,10,1822667,43,0,-0.83,0.00,,
2025-07-27,14:52:22.617,53.31432816,50.3855662,0.0,151.36358642578125,0.0,2065,11.10,117.96,18.70,3.43,404.60,0.00,18.33,78,11,1822668,43,0,-0.90,0.00,,
2025-07-27,14:52:22.808,53.31432816,50.3855662,0.0,151.36358642578125,0.0,2065,11.20,118.00,13.70,2.54,299.72,0.00,18.56,78,11,1822668,43,0,-0.65,0.00,,
2025-07-27,14:52:23.006,53.31432816,50.3855662,0.0,151.36358642578125,0.0,2065,11.40,118.01,13.10,2.43,286.76,0.00,18.53,78,12,1822669,43,0,-0.69,0.00,,
2025-07-27,14:52:23.234,53.31432816,50.3855662,0.0,151.36358642578125,0.0,2065,11.40,118.05,9.30,1.68,198.32,0.00,18.02,78,13,1822670,43,0,-0.48,0.00,,
2025-07-27,14:52:23.547,53.31434035,50.38563944,0.0,150.175537109375,0.0,2070,11.50,118.05,14.30,2.58,304.57,0.00,18.01,78,13,1822670,43,0,-0.73,0.00,,
2025-07-27,14:52:23.739,53.31434035,50.38563944,0.0,150.175537109375,0.0,2070,11.50,117.99,18.80,3.56,420.04,0.00,18.94,78,14,1822671,43,0,-0.94,0.00,,
2025-07-27,14:52:23.880,53.31434035,50.38563944,0.0,150.175537109375,0.0,2070,11.20,117.89,19.20,3.66,431.48,0.00,19.06,77,15,1822672,43,0,-1.06,0.00,,
2025-07-27,14:52:23.995,53.31434035,50.38563944,0.0,150.175537109375,0.0,2070,11.30,117.90,17.40,3.28,386.71,0.00,18.85,77,15,1822672,43,0,-0.86,0.00,,
2025-07-27,14:52:24.219,53.31434035,50.38563944,0.0,150.175537109375,0.0,2070,11.50,117.93,18.80,3.56,419.83,0.00,18.93,77,16,1822673,43,0,-0.90,0.00,,
2025-07-27,14:52:24.477,53.31434035,50.38563944,0.0,150.175537109375,0.0,2070,11.60,117.92,18.10,3.40,400.93,0.00,18.77,77,17,1822674,43,0,-0.91,0.00,,
2025-07-27,14:52:24.644,53.31434415,50.38562934,0.0,148.977783203125,0.0,2071,11.50,117.84,20.20,3.96,466.65,0.00,19.60,77,17,1822674,43,0,-1.08,0.00,,
2025-07-27,14:52:24.856,53.31434415,50.38562934,0.0,148.977783203125,0.0,2071,11.60,117.79,19.40,3.93,462.91,0.00,20.28,77,18,1822675,43,0,-1.07,0.00,,
2025-07-27,14:52:25.026,53.31434415,50.38562934,0.0,148.977783203125,0.0,2071,11.70,117.78,19.90,4.05,477.01,0.00,20.34,77,18,1822675,43,0,-1.09,0.00,,
2025-07-27,14:52:25.241,53.31434415,50.38562934,0.0,148.977783203125,0.0,2071,12.10,117.76,23.80,5.25,618.24,0.00,22.06,77,19,1822676,43,0,-1.20,0.00,,
2025-07-27,14:52:25.439,53.31434415,50.38562934,0.0,148.977783203125,0.0,2071,12.40,117.71,20.90,4.52,532.05,0.00,21.61,77,20,1822677,43,0,-1.12,0.00,,
2025-07-27,14:52:25.608,53.31434595,50.38562972,0.0,149.035400390625,0.0,2071,12.80,117.71,20.60,4.44,522.63,0.00,21.54,77,21,1822678,43,0,-1.09,0.00,,
2025-07-27,14:52:25.838,53.31434595,50.38562972,0.0,149.035400390625,0.0,2071,12.90,117.59,32.30,7.77,913.67,0.00,24.05,76,21,1822678,43,0,-1.65,0.00,,
2025-07-27,14:52:26.025,53.31434595,50.38562972,0.0,149.035400390625,0.0,2071,13.20,117.50,20.60,5.05,593.38,0.00,24.52,76,22,1822679,43,0,-1.11,0.00,,
2025-07-27,14:52:26.224,53.31434595,50.38562972,0.0,149.035400390625,0.0,2071,13.90,117.73,3.70,0.78,91.83,0.00,21.02,77,23,1822680,43,0,-0.28,0.00,,
2025-07-27,14:52:26.440,53.31434595,50.38562972,0.0,149.035400390625,0.0,2071,14.50,117.83,16.80,3.70,435.97,0.00,22.02,77,24,1822681,43,0,-0.80,0.00,,
2025-07-27,14:52:26.627,53.31432891,50.38560156,0.0,148.59393310546875,0.0,2074,14.30,117.84,13.00,2.85,335.84,0.00,21.93,77,25,1822682,43,0,-0.70,0.00,,
2025-07-27,14:52:26.828,53.31432891,50.38560156,0.0,148.59393310546875,0.0,2074,14.10,117.83,15.80,3.60,424.19,0.00,22.81,77,26,1822683,43,0,-0.86,0.00,,
2025-07-27,14:52:27.028,53.31432891,50.38560156,0.0,148.59393310546875,0.0,2074,14.30,117.75,20.50,4.81,566.38,0.00,23.44,77,26,1822683,43,0,-1.08,0.00,,
2025-07-27,14:52:27.243,53.31432891,50.38560156,0.0,148.59393310546875,0.0,2074,14.60,117.65,23.80,5.81,683.55,0.00,24.41,76,27,1822684,43,0,-1.25,0.00,,
2025-07-27,14:52:27.417,53.31432891,50.38560156,0.0,148.59393310546875,0.0,2074,14.80,117.73,9.90,2.28,268.42,0.00,23.02,77,28,1822685,43,0,-0.52,0.00,,
2025-07-27,14:52:27.677,53.31435461,50.38554549,0.0,149.15460205078125,0.0,2079,15.10,117.82,15.80,3.74,440.65,0.00,23.70,77,29,1822686,43,0,-0.71,0.00,,
2025-07-27,14:52:27.842,53.31435461,50.38554549,0.0,149.15460205078125,0.0,2079,15.30,117.93,3.40,0.73,86.09,0.00,21.54,77,30,1822687,43,0,-0.19,0.00,,
2025-07-27,14:52:28.039,53.31435461,50.38554549,0.0,149.15460205078125,0.0,2079,15.20,117.88,21.60,5.19,611.80,0.00,24.02,77,31,1822688,43,0,-1.02,0.00,,
2025-07-27,14:52:28.236,53.31435461,50.38554549,0.0,149.15460205078125,0.0,2079,14.90,117.71,22.60,5.74,675.66,0.00,25.38,77,31,1822688,43,0,-1.05,0.00,,
