date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-07-04,17:00:13.995,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,8.60,115.19,20.90,3.39,390.49,0.00,16.24,66,5,1465526,37,0,-0.75,0.00,,
2025-07-04,17:00:14.195,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,9.00,115.01,21.40,4.01,461.19,0.00,18.72,65,6,1465527,37,0,-1.19,0.00,,
2025-07-04,17:00:14.394,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,9.60,115.17,3.30,0.41,47.22,0.00,12.36,66,6,1465527,37,0,0.14,0.00,,
2025-07-04,17:00:14.617,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,10.20,115.42,16.10,1.44,166.20,0.00,8.94,67,7,1465528,37,0,0.79,0.00,,
2025-07-04,17:00:14.796,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,10.10,115.55,14.40,1.08,124.79,0.00,7.53,68,7,1465528,37,0,0.80,0.00,,
2025-07-04,17:00:14.995,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,9.60,115.55,12.90,0.87,100.53,0.00,6.73,68,8,1465529,37,0,0.60,0.00,,
2025-07-04,17:00:15.191,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,8.70,115.57,6.20,0.38,43.92,0.00,6.18,68,8,1465529,37,0,0.48,0.00,,
2025-07-04,17:00:15.390,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,7.70,115.52,2.20,0.16,18.48,0.00,7.49,68,8,1465529,37,0,0.15,0.00,,
2025-07-04,17:00:15.596,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,7.10,115.48,1.00,0.08,9.24,0.00,8.25,67,9,1465530,37,0,0.08,0.00,,
2025-07-04,17:00:15.795,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,6.80,115.45,1.30,0.09,10.39,0.00,7.22,67,9,1465530,37,0,0.10,0.00,,
2025-07-04,17:00:15.996,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,6.50,115.46,2.80,0.17,19.63,0.00,6.04,67,9,1465530,37,0,0.16,0.00,,
2025-07-04,17:00:16.196,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,6.20,115.49,6.90,0.28,32.34,0.00,4.06,67,10,1465531,37,0,0.41,0.00,,
2025-07-04,17:00:16.407,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,5.90,115.46,3.80,0.34,39.26,0.00,8.86,67,10,1465531,37,0,-0.11,0.00,,
2025-07-04,17:00:16.597,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,5.30,115.41,4.40,0.41,47.32,0.00,9.40,67,10,1465531,37,0,-0.21,0.00,,
2025-07-04,17:00:16.837,53.1253441,49.96746827,102.99600219726562,816.577392578125,80.8,0,5.20,115.45,8.60,0.33,38.10,0.00,3.85,67,11,1465532,37,0,0.42,0.00,,
2025-07-04,17:00:17.009,53.1246266,49.97689573,100.22400054931641,826.4176025390625,117.2,636,5.10,115.45,3.90,0.30,34.64,0.00,7.72,67,11,1465532,37,0,-0.07,0.00,,
2025-07-04,17:00:17.211,53.1246266,49.97689573,100.22400054931641,826.4176025390625,117.2,636,4.80,115.39,13.10,1.24,143.08,0.00,9.44,67,11,1465532,37,0,-0.63,0.00,,
2025-07-04,17:00:17.397,53.1246266,49.97689573,100.22400054931641,826.4176025390625,117.2,636,4.50,115.38,9.30,0.83,95.77,0.00,8.94,67,11,1465532,37,0,-0.43,0.00,,
